step,time,grain_count,G_population,interfacial_energy,elastic_energy,total_energy,stress_l2,stress_linf,mechanical_equilibrium_residual,source_work_error,clipped_fraction,largest_one_step_population_loss,largest_100_step_population_loss,compactness_mean,aspect_ratio_mean,disconnected_grain_count
116,4.640000000000003,748,14.040430543240909,17732.476115222962,0.12663685771414254,17732.602752080675,0.8506680382051021,0.0313338221594015,3.865866508574946e-14,-2.9079737943159267e-08,0.26749136379117405,0,49,1.3387659532751417,1.2816374215737538,0
117,4.680000000000003,747,14.049825278680364,17726.965480349863,0.1283562941164582,17727.09383664398,0.8564236493414853,0.03134543292072277,1.1057950044623908e-13,-6.154349217659533e-08,0.26753978712620374,1,50,1.3392740491971828,1.2808390676405044,0
118,4.720000000000003,746,14.05923889801368,17721.41168975251,0.12999005016298842,17721.54167980267,0.861856851032449,0.03135633901488866,5.1606618535651685e-14,-1.9664672451166765e-08,0.2675213224588455,1,51,1.339498635437727,1.2831467694251524,0
119,4.760000000000003,746,14.05923889801368,17715.973599460085,0.13163089977791131,17716.105230359863,0.8672793884130834,0.03136887316782217,1.1404973667332363e-13,-1.7293640111083752e-08,0.2675061051299318,0,51,1.3392028362183728,1.282936994953862,0
120,4.800000000000003,746,14.05923889801368,17710.66106162814,0.1332858690869025,17710.794347497227,0.8727144598705202,0.031381550100988226,1.072581596459232e-13,-1.7141795398715673e-08,0.2674556357056499,0,51,1.3389859582533385,1.280524536352638,0
121,4.840000000000003,746,14.05923889801368,17705.37473170277,0.13495632342136762,17705.50968802619,0.8781662715163389,0.031394561516576956,4.242369877951153e-14,-1.7563874537282823e-08,0.26735839179993265,0,51,1.3386014996247197,1.2817319128815496,0
122,4.8800000000000034,745,14.068671464588384,17699.11367038289,0.1370369904113651,17699.2507073733,0.8849099128694011,0.031407916078590295,1.172149678314693e-13,-1.8601444684487184e-08,0.2673573909937989,1,52,1.338385430349325,1.2813592842955723,0
123,4.9200000000000035,745,14.068671464588384,17693.710266304126,0.13870233007883448,17693.848968634204,0.8902706404403022,0.031421202929230396,5.574320870037901e-14,-1.528389002012666e-08,0.26724498370185146,0,50,1.3382718974234526,1.282426559309521,0
124,4.9600000000000035,744,14.078123042049915,17687.862298152664,0.140574053310726,17688.002872205976,0.8962574290730584,0.03143424855330762,2.0239481141061054e-13,-1.5557078278383152e-08,0.2670406800440048,1,51,1.3381269291210938,1.2821405710916927,0
125,5.0000000000000036,744,14.078123042049915,17682.48815702953,0.14224929595795519,17682.630406325487,0.9015820571269187,0.03144776807592213,9.718901955186062e-14,-1.817158418833051e-08,0.26716141001855287,0,51,1.3384499142672,1.2816943545578179,0
126,5.040000000000004,742,14.097083485715565,17675.690161182636,0.14414400587140072,17675.834305188506,0.907566614611551,0.03146167766746823,5.445643276192397e-14,-2.5828547820265155e-08,0.2671276258840916,2,52,1.3389349297879516,1.2797120823469288,0
127,5.080000000000004,742,14.097083485715565,17670.15857702534,0.14583586323937014,17670.30441288858,0.9128772887613612,0.03147534398470542,4.8672757409373307e-14,-1.4667400068807401e-08,0.2669474659019829,0,52,1.3393109916086117,1.2795352063478613,0
128,5.120000000000004,742,14.097083485715565,17664.919133014573,0.147539375521723,17665.066672390094,0.9181935087953385,0.03148816046243677,3.509892486589573e-13,-1.3789450610448423e-08,0.26689359351389996,0,51,1.3397550514252594,1.2805187636137012,0
129,5.160000000000004,742,14.097083485715565,17659.754630356925,0.14925197701321158,17659.90388233394,0.9235072415525334,0.031500512799132394,1.5258022356257287e-13,-1.5738113883076096e-08,0.2669865050413136,0,49,1.3399612835492287,1.2796446280158493,0
130,5.200000000000004,742,14.097083485715565,17654.573768304126,0.1509772963087697,17654.724745600433,0.9288296930827039,0.03151289778488297,5.978737892643303e-14,-1.419953116004423e-08,0.26707784319222505,0,48,1.340015268680996,1.2803260707363022,0
131,5.240000000000004,741,14.106592480716385,17648.00177823517,0.15312899700436358,17648.154907232176,0.9354250593602844,0.03152243029230492,9.469182000462944e-14,-7.320461726384453e-09,0.26677503250975293,1,49,1.3389663194466355,1.2803738200382713,0
132,5.280000000000004,741,14.106592480716385,17642.493634559807,0.15486225495254335,17642.64849681476,0.9407041947494562,0.0315356297683061,1.922092201263025e-13,-1.3565438556099527e-08,0.2666371310932362,0,49,1.3381172814776223,1.2788137059928784,0
133,5.320000000000004,740,14.116120744201108,17636.823722772424,0.15685699994373117,17636.980579772367,0.946743304907718,0.031548971168505024,1.5060625958599198e-13,-4.2756228683417385e-08,0.26669240930799715,1,49,1.3386223896438687,1.2786395648648448,0
134,5.360000000000004,740,14.116120744201108,17631.233883655597,0.1585763810576362,17631.392460036655,0.9519180192352813,0.031562237025598225,5.339254632992835e-14,-1.3063628935550131e-08,0.2665715307931242,0,49,1.3393530157293074,1.2784404703633887,0
135,5.400000000000004,740,14.116120744201108,17625.805133838265,0.16031630791203183,17625.965450146177,0.9571260914168206,0.031575420166381804,8.544875103990505e-14,-1.1375702761501003e-08,0.26658317814769333,0,48,1.338666050369522,1.2793675481109998,0
136,5.440000000000004,740,14.116120744201108,17620.384524610097,0.16207747121398572,17620.54660208131,0.9623690277294037,0.03158855063011605,1.4980620459413232e-13,-1.1817363670734923e-08,0.2665265058477154,0,47,1.339217362898982,1.2796272397423056,0
137,5.480000000000004,740,14.116120744201108,17614.937904880837,0.163861140406427,17615.101766021242,0.9676500146449354,0.031601704313705285,9.547734228907268e-14,-9.87449878526829e-09,0.2663968928564166,0,47,1.3397005456941786,1.2826345228217308,0
138,5.520000000000004,738,14.135235337580358,17607.576893184214,0.1658670945610618,17607.742760278776,0.9735549094913096,0.03161479277577876,1.5347081285400863e-13,-1.576909657756767e-08,0.2663762740265339,2,49,1.3393589602997396,1.282490639758742,0
139,5.560000000000004,736,14.154427790870125,17599.780440634077,0.16798854016981743,17599.948429174245,0.9797610542350095,0.03162764279039003,1.0289090546685099e-13,-7.911595716666303e-09,0.2665183093778351,2,50,1.3395944213063402,1.2800426670398928,0
140,5.600000000000004,736,14.154427790870125,17594.164952007806,0.1697717999853043,17594.33472380779,0.9849476023974928,0.03164049085361775,1.4880774067288705e-13,-7.04456098337726e-09,0.2661709159584514,0,50,1.340177476100891,1.2826628344065256,0
141,5.640000000000004,736,14.154427790870125,17588.86675814535,0.17158072939639785,17589.038338874743,0.9901810549963908,0.03165328761100764,1.6847910336600344e-13,-1.0094339455242116e-08,0.2660911188990512,0,50,1.3405170353749434,1.2837309649817066,0
142,5.680000000000004,735,14.164053380415696,17582.649545117416,0.17374971193485816,17582.82329482935,0.9964199372092067,0.03166633311336811,1.0851171741085067e-13,-6.387704442212955e-08,0.2660737182748865,1,49,1.3389262006507545,1.2825116516342603,0
143,5.720000000000004,734,14.173698634090794,17577.059717374043,0.17590901328531236,17577.235626387326,1.0025924074181523,0.031678553388140886,9.926542087432951e-14,-5.1381855787919345e-08,0.26597563755984754,1,49,1.3396672792766047,1.2841482846428816,0
144,5.760000000000004,734,14.173698634090794,17571.779309703707,0.17765239440021485,17571.956962098106,1.0075483704450092,0.031691063370969635,1.1213473338881183e-13,-1.6435578797241446e-08,0.2659139123813557,0,48,1.339763455403491,1.283922694330767,0
145,5.800000000000004,734,14.173698634090794,17566.67069974352,0.17941969722889362,17566.85011944075,1.0125475810065292,0.03170367981739319,1.3418372233468964e-13,-1.787548768727998e-08,0.26607271557533585,0,47,1.3395034046440826,1.281609079633192,0
146,5.840000000000004,732,14.193048402327799,17560.6786953923,0.18139195147784187,17560.86008734378,1.0180975582640825,0.03171583618865466,7.036766960315891e-14,-6.070001600227276e-08,0.26596160581206885,2,48,1.3401206268342016,1.2853653533505238,0
147,5.880000000000004,732,14.193048402327799,17555.347137520646,0.1831786898222508,17555.53031621047,1.0230994984622372,0.03172827912375404,5.3728756318985347e-14,-1.8335880857265133e-08,0.26598799907121123,0,47,1.3390925962839584,1.2827609384553416,0
148,5.920000000000004,731,14.202753051941935,17549.05610194574,0.18508084369874556,17549.241182789436,1.0283978104481306,0.031740403476117736,4.930296325502507e-14,-1.5396069554668435e-08,0.26581979368674935,1,48,1.3389170891334643,1.2818759712131271,0
149,5.960000000000004,729,14.222222222222221,17543.074602108696,0.18720491101216902,17543.26180701971,1.034282181170546,0.03175342929267844,7.250336406960591e-14,-6.0758168635155485e-09,0.2657256026993105,2,49,1.340018134381454,1.282169157068921,0
150,6.000000000000004,729,14.222222222222221,17537.814010753493,0.1889767758614732,17538.002987529355,1.0391653469902729,0.031765781998293885,7.873258339475456e-14,-6.746428642080346e-09,0.2655615021216061,0,49,1.3400534836866658,1.2828740010181425,0
151,6.0400000000000045,727,14.241771677803854,17531.815064988372,0.1911628741122607,17532.006227862483,1.0451586925882064,0.03177705238539559,2.334830849091382e-13,-5.1090267572540676e-08,0.2656701573028212,2,50,1.3405078130724595,1.2812983579016015,0
152,6.0800000000000045,727,14.241771677803854,17526.688766506366,0.19292223873185177,17526.8816887451,1.0499572471554246,0.03178924206661571,9.93132199020274e-14,4.189625228993507e-09,0.26541830459816984,0,50,1.340435552177178,1.2812941592735096,0
153,6.1200000000000045,726,14.251576685283945,17521.714543331298,0.19478081040692835,17521.909324141707,1.0550026770971614,0.03180160590573475,3.8846336417409215e-13,-2.645736193519245e-08,0.2654574222541208,1,50,1.340933287947696,1.2808135799384235,0
154,6.160000000000005,726,14.251576685283945,17516.91683923927,0.1965750681104241,17517.113414307383,1.0598507253667684,0.03181372370524403,1.4516086520478806e-13,-3.880897231182956e-09,0.2652137201874717,0,50,1.3411267291827065,1.2807396727373381,0
155,6.200000000000005,726,14.251576685283945,17512.35792639553,0.1983916607352033,17512.556318056264,1.0647366299329946,0.031825885269064394,9.306935946489937e-14,-8.353673427476116e-09,0.26531028462812345,0,50,1.3415158306594472,1.2827802833285882,0
156,6.240000000000005,726,14.251576685283945,17507.887808803676,0.20022541493543605,17508.08803421861,1.069646053513735,0.03183815477221141,7.231802617250978e-14,-1.1365092532442805e-08,0.2651921531514259,0,50,1.3413015970742408,1.2820679208502077,0
157,6.280000000000005,726,14.251576685283945,17503.445233289916,0.20207656065424096,17503.64730985057,1.0745792888239205,0.03185041457805266,4.939271874824386e-14,-1.3582059953934009e-08,0.2651850764046961,0,50,1.3405375845093614,1.2819707566479586,0
158,6.320000000000005,725,14.261401971997582,17498.502832868813,0.2042345583077704,17498.70706742712,1.0803018264134272,0.031863300922476835,5.254344583097568e-13,-8.878267074210328e-09,0.26508058890479863,1,51,1.3404002021231913,1.281274194844221,0
159,6.360000000000005,725,14.261401971997582,17493.79408919421,0.2060744515584763,17494.000163645767,1.0851569930031573,0.03187546713003185,1.562595313662647e-13,-2.3076631460545657e-08,0.2651718215161418,0,50,1.3403158359789864,1.281371655035093,0
160,6.400000000000005,725,14.261401971997582,17489.214103163016,0.2079332328866918,17489.422036395903,1.090040045689441,0.031887596797539386,6.823975706212118e-14,-2.107328949773994e-08,0.2651698137842116,0,50,1.340584038047875,1.2815307048133007,0
161,6.440000000000005,725,14.261401971997582,17484.66583662802,0.2098091102902133,17484.87564573831,1.094945932550979,0.031899624685206386,7.980399388314165e-14,-1.9335853672537706e-08,0.26510675110995036,0,50,1.3408467544317189,1.2815887581818681,0
162,6.480000000000005,725,14.261401971997582,17480.106767947902,0.2117061178419743,17480.318474065745,1.0998848278026758,0.03191152446767001,3.670921072322364e-14,-2.08847338971363e-08,0.2650269990081997,0,49,1.341479505791113,1.282073974967894,0
163,6.520000000000005,725,14.261401971997582,17475.51350544158,0.21362467748612607,17475.727130119067,1.1048573810979818,0.031923460160374215,8.83146081462567e-14,-2.0860269623864183e-08,0.2649544040689368,0,49,1.3417841400114565,1.283775376616581,0
164,6.560000000000005,724,14.271247607945593,17470.535420699198,0.21599055880070003,17470.751411258,1.1109586479777238,0.03193562722337779,7.596732268149634e-14,-5.858499033378067e-08,0.26498395669532415,1,50,1.3421327102821305,1.2842921434882513,0
165,6.600000000000005,724,14.271247607945593,17465.542713035604,0.2179067816681061,17465.760619817273,1.1158758632916401,0.03194740425886339,8.720842090876826e-14,-2.664379286361311e-08,0.26489755253035857,0,49,1.3416936481230155,1.2849202826051012,0
166,6.640000000000005,723,14.281113663467554,17460.274439246714,0.21993457152357376,17460.494373818237,1.1210558912848025,0.03195905209530589,6.312080126591239e-14,-3.2843130660410724e-08,0.2648963624781536,1,50,1.3417355954890735,1.285534769576872,0
167,6.680000000000005,723,14.281113663467554,17455.285412202633,0.22188205187702958,17455.50729425451,1.1260083298103414,0.031970232174590746,1.0172812155951043e-13,-2.2715818068577698e-08,0.264858551247861,0,50,1.3413215523439876,1.2851923135300836,0
168,6.720000000000005,723,14.281113663467554,17450.453717762553,0.22385219936200415,17450.677569961914,1.1309963417691067,0.03198118921373823,1.1146640601715037e-13,-2.6726686455993964e-08,0.26489676721057037,0,50,1.3415386135984593,1.2842735662637033,0
169,6.760000000000005,723,14.281113663467554,17445.64383735225,0.22584430443566592,17445.869681656684,1.1360176775016697,0.03199190288225226,2.4134680852424404e-13,-2.6763524551935702e-08,0.2649418338670675,0,47,1.3410142031587051,1.2862453385956962,0
170,6.800000000000005,722,14.291000209243908,17439.846695683063,0.22845060816345145,17440.075146291227,1.1425538580174488,0.03200201246534335,4.5620772240817574e-14,-4.653436113744372e-08,0.26481510988000834,1,47,1.3410653790113567,1.2864834622436379,0
171,6.840000000000005,722,14.291000209243908,17434.776564487922,0.23048435604081216,17435.007048843963,1.1476283032309493,0.032013076464968045,7.260968517594305e-14,-3.520295370961976e-08,0.2648010722808853,0,47,1.3411607323715498,1.2840191049481633,0
172,6.880000000000005,722,14.291000209243908,17429.834576731704,0.23252913378294907,17430.067105865488,1.152707747745048,0.03202439392556983,8.414008150035141e-14,-3.217297797489596e-08,0.26475155914110327,0,46,1.3412133897678844,1.285532267001829,0
173,6.920000000000005,722,14.291000209243908,17424.90215489523,0.2345917213824929,17425.136746616612,1.1578088572190124,0.03203556448873758,6.9752299237109e-14,-3.028529652884457e-08,0.26462606165139413,0,46,1.3412408875802362,1.288323833482136,0
174,6.960000000000005,722,14.291000209243908,17419.923682676592,0.23667521344773818,17420.16035789004,1.1629389520240223,0.03204680720825956,7.91733859225444e-14,-2.906277970712856e-08,0.2646246157870643,0,46,1.3395351871868757,1.28756767626721,0
175,7.000000000000005,721,14.300907316298085,17414.316165664135,0.23933674607734712,17414.555502410214,1.1694596137117126,0.03205802759450607,1.164261982420815e-13,-4.138750571251737e-08,0.264645407610584,1,47,1.3396142983304384,1.287214264046879,0
176,7.040000000000005,721,14.300907316298085,17409.040276929194,0.2414023140832315,17409.28167924328,1.1744952203475034,0.03206947260610022,4.186984744602194e-14,-2.697232366361685e-08,0.2646017482031448,0,47,1.340136133165754,1.286682410806429,0
177,7.080000000000005,720,14.310835055998654,17403.059381227813,0.24354291530417566,17403.302924143118,1.179691068355293,0.032080880339692475,3.801407832144616e-14,-2.2918663125301442e-08,0.2646427476234284,1,47,1.34063877988672,1.2869161979784438,0
178,7.120000000000005,720,14.310835055998654,17397.64161424319,0.24562914528092925,17397.88724338847,1.1847330215548888,0.032092083468300794,5.444100612437384e-14,-1.896339096776195e-08,0.264617712614768,0,47,1.3412060785211708,1.2865351278559036,0
179,7.1600000000000055,718,14.330752720551857,17391.649547016885,0.24829757951506173,17391.8978445964,1.191150913070515,0.03210371770037958,6.968970926778343e-14,-5.203473108297829e-08,0.26461902190808095,2,49,1.3416771537151682,1.2880518358720279,0
